"2013-12-31", "Duke University", "House Course Instructor", "Educational Institution; 10,001+ employees; Higher Education industry", "suyang1", "2011-01-01", "j", "- Created frontend growth virals/features/experiments and analyzed tracking data to optimize user experience and help drive user registrations - Developed across the stack, from database queries, to business logic in Scala for perks and questing systems, to API and Node.js endpoints for the web frontend, to user interface modules - Pushed over 8000 lines of code (HTML, CSS, JS/Node.js, Scala) to production over the course of 13 weeks",
"2011-12-31", "Duke University", "Student Intern for Visualization Technology Group", "Educational Institution; 10,001+ employees; Higher Education industry", "suyang1", "2013-06-01", "j", "Selected as one of 30 fellows in the inaugural Summer 2012 session of the KPCB Engineering Fellows Program. http://kpcbfellows.com/meet-the-fellows/",
"2013-05-01", "Klout", "Software Engineering Intern", "Privately Held; 51-200 employees; Internet industry", "suyang1", "2013-01-01", "j", "- Collaborated with scholars in Venice, California, and Duke to construct a web interface (PHP, MySQL, iRODS, jQuery) that presents textual and image data on an interactive timeline and a map to show the evolution of Venice from 13th century to present - Explored and experimented with data storage and management systems including Omeka, iRods, Microsoft Access, CouchDB and MySQL",
"2013-05-01", "Kleiner Perkins Caufield & Byers", "KPCB Engineering Fellow", "Partnership; 11-50 employees; Venture Capital & Private Equity industry", "suyang1", "2009-09-01", "j", "- Worked on the Pipe module for Skia that allows simultaneous recording and playback of all drawing commands in a given application or environment, as well as rerouting commands to various software/hardware render targets during runtime - Extended the Pipe module with file I/O, network I/O, and multi-threading in C++ to produce a visual debugger, a publish/ subscribe protocol for transmitting live graphical commands over non-blocking TCP socket streams, and an networked, real-time collaborative drawing board. Presented demos to 3 other product teams and the VP of Engineering - Ported the entire Skia’s testing suite to iOS and upgraded the Mac OS version from Carbon to Cocoa - Developed an extensible menu system and an Objective C++ layer to interface between Skia and the application environment to provide a better and easier way to access and configure Skia’s settings during runtime",
"2012-08-01", "Duke University", "Web Design/Database Management for Visualizing Venice Project (VSI Fellowship Grant)", "Educational Institution; 10,001+ employees; Higher Education industry", "suyang1", "2012-05-01", "j", "- Designed/performed experiments on cell encapsulation using micro-devices fabricated with polymers and silicon substrates - Compared the viability and effectiveness of porous and non-porous devices using Bioluminescence and Fluorescence imaging",
"", "Duke University", "B.E.&B.S.", "Electrical and Computer Engineering, Computer Science, Information Sciences and Information Studies", "suyang1", "", "e", "",
"2014-01-26", "Human Factors International", "Senior Human Factors Specialist | UX Consultant", "Privately Held; 201-500 employees; Information Technology and Services industry", "swathi2212", "2013-10-01", "j", "- Evaluating interfaces for usability - Conducting research with users and business stakeholders to gather requirements - Designing interfaces that meet user needs and fulfil business objectives - Conducting usability testing of interfaces - Working with business executives, business analysts, graphic designers and developers to create usable interfaces",
"2013-10-01", "Cognizant Interactive | Cognizant Technology Solutions", "Business Analyst | UX Consultant", "Public Company; 10,001+ employees; CTSH; Information Technology and Services industry", "swathi2212", "2012-05-01", "j", "- Portfolio of work includes - Business Requirement and Analysis, Domain Study, Process Analysis, UX (User Experience) Concept Solution, User Research, Resource Management, Onsite/Offshore co-ordination - Led several Pre-Sales engagement and converted them into business deals - Conceptualized and Implemented various initiatives as part of Internal Branding and Marketing activities - Project Engagement and Experiences across - Domains: Manufacturing & Logistics, Banking & Financial Services, Insurance, Life Sciences, Healthcare, Media and Entertainment, Education, Technology, Consumer Goods etc. Platforms: Desktops, Mobiles, Tablets, Kiosk Screens, Medical Devices, Handheld devices Technical Skills : User Research Techniques - Observation, Contextual Inquiry, Focus Groups, Survey Questionnaires UI Assessment Techniques - Heuristic UI Evaluation Prototyping Tools - Microsoft PowerPoint, Microsoft Visio, Balsamiq Mockups, Axure, Omnigraffle Visual Design Tools - Adobe Photoshop, Adobe Illustrator, Corel Draw",
"2012-04-01", "Symbiosis Institute of Media and Communication", "Head - Student Academic Forum (Student's Council)", "Educational Institution; 501-1000 employees; Marketing and Advertising industry", "swathi2212", "2011-02-01", "j", "- Facilitated system to improve quality of academics and bridge the gap between faculty, administration and students by collating lecture notes, feedback on various modules, curriculum, assignments, teaching methodologies, etc. - Created support initiatives SIMCognition - A knowledge portal aimed to facilitate out-of-class learning, SIMC Student Book Bank - Student run resource library",
"2011-06-01", "Hanmer MS&L", "Client Servicing Intern", "Privately Held; 201-500 employees; Public Relations and Communications industry", "swathi2212", "2011-04-01", "j", "Media Tracking, Media Rounds, Documentation - Dossier, Dockit, Reports, Industry Analysis for Telecom and Automobile Sectors, Writing Press Releases, Organizing Press Conferences",
"2011-03-01", "Symbiosis Institute of Media and Comunication", "Member, Online Branding and Marketing Cell", "Educational Institution; 51-200 employees; Public Relations and Communications industry", "swathi2212", "2010-07-01", "j", "- Strategized on effective use of online channels such as Facebook, Twitter, Blogs, YouTube, Scribd, etc. for branding SIMC, Pune - Constantly ideated and created content that were useful for SIMC's stakeholders including current students, prospective students, alumni, in-house faculty, guest faculty, and the like. - Created and managed the Facebook and Twitter page between August 2010 and February 2011.",
"2009-06-01", "CNN", "Intern", "Public Company; 1001-5000 employees; TWX; Broadcast Media industry", "swathi2212", "2009-04-01", "j", "Reporting and Editing, Voice Overs, Story Ideation",
"2009-04-01", "Star Vijay Television Pvt. Ltd", "Intern", "", "swathi2212", "2009-03-01", "j", "Ideation, Pre Production, Production of TV shows namely "Isai kudumbam" and "Neeya and Naana"",
"2008-05-01", "Radio Mirchi", "Intern", "Public Company; 1001-5000 employees; Broadcast Media industry", "swathi2212", "2008-03-01", "j", "Sound and Radio production",
"", "Symbiosis Institute of Media and Communication", "MBA", "Communication Management (Public Relations)", "swathi2212", "", "e", "",
"", "M O P Vaishnav College for Women", "B.Sc", "Electronic Media", "swathi2212", "", "e", "",
"", "Bharadwaj School of Music (Affliated to University of Madras)", "Diploma", "Applied Music", "swathi2212", "", "e", "",
